datetime,start,high,low,finish,value
2001/7/13,12600,12600,12300,12300,216.63
2001/7/16,12360,12420,12270,12320,42.2
2001/7/17,12170,12200,12110,12150,80.41
2001/7/18,12150,12220,11840,11860,152.21
2001/7/19,11820,11980,11820,11920,228.56
2001/7/23,11950,11950,11520,11600,112.01
2001/7/24,11550,11900,11540,11900,123.44
2001/7/25,11730,12040,11730,11860,128.06
2001/7/26,11900,11950,11810,11860,290.31
2001/7/27,11790,11940,11690,11810,1322.06
2001/7/30,11900,11920,11530,11570,408.55
2001/7/31,11650,11890,11650,11840,174.79
2001/8/1,11980,11980,11820,11960,282.3
2001/8/2,12130,12420,12120,12400,419.6
2001/8/3,12310,12370,12240,12280,221.23
2001/8/6,12170,12320,12100,12220,195.58
2001/8/7,12100,12390,12070,12330,252.52
2001/8/8,12280,12280,12130,12150,263.65
2001/8/9,11990,12020,11750,11760,292.79
2001/8/10,11830,11870,11710,11750,359.37
2001/8/13,11650,11650,11400,11480,232.83
2001/8/14,11620,11930,11600,11920,251.04
2001/8/15,11830,11840,11650,11790,181.14
2001/8/16,11480,11590,11440,11520,220.02
2001/8/17,11570,11580,11420,11470,174.39
2001/8/20,11300,11350,11200,11270,170.89
2001/8/21,11320,11370,11150,11280,135.74
2001/8/22,11190,11490,11170,11380,184.27
2001/8/23,11430,11430,11100,11180,228.95
2001/8/24,11200,11250,11090,11180,227.96
2001/8/27,11380,11380,11250,11250,114.31
2001/8/28,11220,11260,11060,11180,137.36
2001/8/29,11100,11130,10960,11000,243.58
2001/8/30,10920,10980,10800,10920,233.88
2001/8/31,10750,10850,10680,10710,210.84
2001/9/3,10740,10770,10400,10500,170.45
2001/9/4,10420,10740,10320,10650,388.71
2001/9/5,10580,10640,10440,10630,143.6
2001/9/6,10550,10810,10520,10660,239.41
2001/9/7,10460,10570,10400,10510,186.84
2001/9/10,10300,10450,10220,10250,258.48
2001/9/11,10260,10350,10200,10280,186.78
2001/9/12,9440,9760,9280,9300,487.26
2001/9/13,9550,9690,9460,9550,484.92
2001/9/14,9650,10050,9580,10050,260.69
2001/9/17,9600,9650,9430,9550,222.06
2001/9/18,9790,9950,9660,9660,199.07
2001/9/19,9760,10060,9740,9910,164.91
2001/9/20,9720,9830,9680,9810,312.15
2001/9/21,9510,9600,9380,9570,243.94
2001/9/25,9910,9910,9610,9660,185.1
2001/9/26,9710,9720,9570,9650,147.4
2001/9/27,9640,9740,9590,9680,125.11
2001/9/28,9840,9950,9720,9720,310.26
2001/10/1,9780,9990,9600,9990,249.98
2001/10/2,9940,10130,9870,10120,190.46
2001/10/3,10210,10230,9990,9990,228
2001/10/4,10090,10280,10080,10200,453.02
2001/10/5,10210,10280,10060,10230,202.74
2001/10/9,10150,10150,10030,10040,220.68
2001/10/10,10000,10050,9940,9960,142.92
2001/10/11,10170,10370,10120,10350,235.05
2001/10/12,10550,10640,10460,10610,361.62
2001/10/15,10460,10540,10440,10500,88.44
2001/10/16,10450,10720,10420,10690,214.95
2001/10/17,10720,10820,10590,10780,335.79
2001/10/18,10650,10680,10500,10560,170.3
2001/10/19,10490,10620,10450,10540,109.88
2001/10/22,10550,10610,10530,10560,125.46
2001/10/23,10760,10900,10690,10900,184.33
2001/10/24,10800,10990,10790,10800,308.85
2001/10/25,10860,11050,10850,10910,334.69
2001/10/26,11040,11040,10800,10810,275.38
2001/10/29,10830,10830,10650,10650,152.94
2001/10/30,10460,10560,10450,10500,173.7
2001/10/31,10450,10510,10390,10390,128.46
2001/11/1,10500,10530,10330,10360,129.09
2001/11/2,10560,10590,10340,10380,335.1
2001/11/5,10450,10470,10370,10470,86.13
2001/11/6,10600,10660,10510,10640,128.31
2001/11/7,10640,10650,10330,10330,205.04
2001/11/8,10380,10450,10290,10380,178.48
2001/11/9,10450,10470,10230,10230,231.1
2001/11/12,10240,10280,10130,10140,237.98
2001/11/13,10070,10080,9970,10060,249.79
2001/11/14,10240,10250,10100,10120,304.68
2001/11/15,10170,10500,10170,10470,312.11
2001/11/16,10530,10880,10470,10670,430.94
2001/11/19,10650,10880,10610,10740,190.73
2001/11/20,10810,10830,10570,10640,152.03
2001/11/21,10540,10820,10520,10650,200.34
2001/11/22,10650,10720,10550,10700,208.98
2001/11/26,10860,11110,10860,11090,340.41
2001/11/27,11000,11220,10950,10990,204.69
2001/11/28,10870,10960,10700,10700,196.68
2001/11/29,10630,10700,10540,10660,204.79
2001/11/30,10730,10730,10560,10700,180.98
2001/12/3,10700,10710,10380,10400,256.66
2001/12/4,10450,10490,10350,10430,133.62
2001/12/5,10600,10740,10540,10720,131.63
2001/12/6,10980,11060,10820,10910,310.88
2001/12/7,10840,10930,10780,10850,73.09
2001/12/10,10750,10750,10590,10610,82.68
2001/12/11,10550,10620,10480,10520,122.37
2001/12/12,10580,10820,10520,10800,194.46
2001/12/13,10700,10710,10430,10440,203.19
2001/12/14,10350,10610,10320,10520,191.73
2001/12/17,10450,10450,10300,10350,92.16
2001/12/18,10480,10580,10340,10400,118.65
2001/12/19,10400,10520,10340,10470,130.66
2001/12/20,10480,10510,10350,10460,106.7
2001/12/21,10360,10420,10250,10300,134.15
2001/12/25,10370,10390,10180,10240,64.79
2001/12/26,10250,10310,10190,10220,72.99
2001/12/27,10220,10420,10180,10400,89.91
2001/12/28,10490,10580,10420,10460,98.11
2002/1/4,10700,10870,10680,10800,151.87
2002/1/7,10850,10980,10790,10940,291.07
2002/1/8,10810,10840,10670,10710,95.8
2002/1/9,10710,10770,10660,10700,63.91
2002/1/10,10670,10710,10510,10570,100.48
2002/1/11,10600,10620,10470,10500,97.03
2002/1/15,10300,10340,10260,10280,166.82
2002/1/16,10180,10280,10100,10250,137.34
2002/1/17,10200,10260,10090,10180,163.37
2002/1/18,10190,10280,10180,10280,136.59
2002/1/21,10250,10400,10180,10330,63.33
2002/1/22,10240,10290,10090,10100,161.49
2002/1/23,10080,10160,10050,10090,143.91
2002/1/24,10140,10250,10020,10080,193.4
2002/1/25,10130,10160,10020,10110,158.25
2002/1/28,10170,10300,10160,10230,125.67
2002/1/29,10190,10190,10060,10060,67.32
2002/1/30,9920,9940,9860,9920,333.86
2002/1/31,9980,10020,9900,9990,129.53
2002/2/1,10000,10040,9720,9790,296.7
2002/2/4,9780,9800,9640,9650,136.84
2002/2/5,9600,9700,9490,9500,297.7
2002/2/6,9500,9600,9450,9460,126.12
2002/2/7,9500,9640,9470,9570,152.05
2002/2/8,9590,9750,9540,9700,89.64
2002/2/12,9900,9950,9850,9900,127.23
2002/2/13,9880,10050,9850,9980,158.88
2002/2/14,10030,10220,10030,10080,203.76
2002/2/15,10080,10140,10020,10100,82.46
2002/2/18,10020,10130,9970,10080,58.34
2002/2/19,10140,10140,9860,9900,91.34
2002/2/20,9770,9900,9760,9840,78.54
2002/2/21,9940,10290,9890,10270,232.31
2002/2/22,10150,10430,10150,10300,223.59
2002/2/25,10400,10450,10280,10300,87.36
2002/2/26,10440,10450,10180,10210,108.54
2002/2/27,10290,10570,10270,10540,321.05
2002/2/28,10600,10790,10600,10630,382.32
2002/3/1,10610,10810,10520,10750,225.91
2002/3/4,10950,11450,10950,11420,627.5
2002/3/5,11540,11620,11360,11400,251.67
2002/3/6,11340,11640,11340,11400,170.31
2002/3/7,11590,11690,11530,11690,143.27
2002/3/8,11750,11990,11650,11940,238.94
2002/3/11,11980,12040,11770,11900,172.31
2002/3/12,11860,11900,11670,11690,201.62
2002/3/13,11590,11790,11450,11460,160.36
2002/3/14,11440,11570,11360,11550,325.5
2002/3/15,11630,11720,11550,11630,295.74
2002/3/18,11790,11800,11490,11530,174.56
2002/3/19,11630,11780,11600,11760,137.43
2002/3/20,11850,11850,11510,11540,235.57
2002/3/22,11500,11530,11330,11390,166.21
2002/3/25,11350,11380,11170,11200,176.08
2002/3/26,11240,11590,11220,11240,157.77
2002/3/27,11280,11460,11220,11370,108.96
2002/3/28,11350,11400,11280,11290,93.53
2002/3/29,11400,11440,11060,11080,216.97
2002/4/1,11110,11200,11050,11070,156.8
2002/4/2,11170,11260,11100,11250,88.83
2002/4/3,11100,11520,11050,11440,188.01
2002/4/4,11430,11590,11380,11420,112.3
2002/4/5,11400,11460,11330,11390,124.8
2002/4/8,11380,11480,11310,11420,50.56
2002/4/9,11350,11410,11170,11180,160.64
2002/4/10,11140,11330,11080,11240,223.29
2002/4/11,11390,11390,11200,11240,87.1
2002/4/12,11100,11180,10950,11040,332.8
2002/4/15,11050,11180,10990,11160,97.59
2002/4/16,11160,11400,11160,11350,160.55
2002/4/17,11510,11600,11440,11580,214.76
2002/4/18,11500,11670,11500,11600,238.85
2002/4/19,11510,11580,11440,11570,140.91
2002/4/22,11600,11800,11600,11780,173.74
2002/4/23,11630,11860,11610,11770,127.92
2002/4/24,11790,11850,11700,11720,87.35
2002/4/25,11610,11750,11610,11670,63.77
2002/4/26,11720,11740,11510,11600,113.66
2002/4/30,11550,11580,11500,11560,77.08
2002/5/1,11620,11640,11560,11570,74.06
2002/5/2,11650,11660,11570,11600,50.64
2002/5/7,11490,11510,11300,11360,156.87
2002/5/8,11410,11630,11410,11560,108.89
2002/5/9,11800,11800,11660,11700,129.54
2002/5/10,11590,11630,11570,11610,50.88
2002/5/13,11510,11590,11360,11390,165.07
2002/5/14,11540,11550,11380,11400,102.41
2002/5/15,11600,11740,11580,11700,214.39
2002/5/16,11680,11790,11630,11770,103.42
2002/5/17,11820,11970,11820,11900,333.88
2002/5/20,11950,11980,11880,11900,96.84
2002/5/21,11870,11870,11820,11830,124.26
2002/5/22,11800,12010,11800,12000,168.75
2002/5/23,12080,12090,11980,11990,136.9
2002/5/24,12070,12070,11890,12010,279.01
2002/5/27,12050,12140,12000,12090,312.96
2002/5/28,12000,12000,11920,11970,247.9
2002/5/29,11880,11940,11840,11920,138.5
2002/5/30,11850,11860,11730,11810,206.66
2002/5/31,11810,11970,11810,11820,151.77
2002/6/3,11890,11960,11850,11960,82.38
2002/6/4,11920,11920,11670,11710,248.94
2002/6/5,11750,11820,11690,11700,110.87
2002/6/6,11770,11780,11590,11600,187.2
2002/6/7,11500,11510,11410,11480,211.62
2002/6/10,11550,11550,11410,11420,77.45
2002/6/11,11450,11550,11420,11500,67.57
2002/6/12,11430,11450,11300,11370,355.05
2002/6/13,11430,11440,11170,11200,253.06
2002/6/14,11170,11170,10950,10950,381.8
2002/6/17,10860,10920,10630,10750,216.66
2002/6/18,10910,10940,10770,10850,194.92
2002/6/19,10800,10800,10490,10560,392.33
2002/6/20,10500,10660,10350,10620,364.5
2002/6/21,10480,10490,10380,10410,174.08
2002/6/24,10270,10530,10200,10500,150.8
2002/6/25,10460,10620,10450,10480,119.37
2002/6/26,10330,10330,10090,10120,220.18
2002/6/27,10320,10380,10270,10280,126.53
2002/6/28,10450,10630,10410,10560,140.91
2002/7/1,10620,10730,10580,10620,126.52
2002/7/2,10510,10650,10410,10640,145.27
2002/7/3,10510,10850,10480,10790,226.52
2002/7/4,10780,10780,10640,10680,91.9
2002/7/5,10690,10890,10690,10840,118.5
2002/7/8,11060,11090,10770,10800,151.93
2002/7/9,10830,10970,10770,10930,106
2002/7/10,10820,10950,10760,10770,98.95
2002/7/11,10620,10650,10460,10600,135.16
2002/7/12,10650,10700,10580,10610,83.01
2002/7/15,10530,10550,10380,10400,86.87
2002/7/16,10370,10500,10270,10280,153.66
2002/7/17,10280,10350,10120,10310,197.43
2002/7/18,10380,10510,10350,10470,172.83
2002/7/19,10320,10360,10170,10210,197.62
2002/7/22,10010,10290,9960,10180,249.31
2002/7/23,10050,10270,10000,10220,208.44
2002/7/24,10110,10150,9910,9930,416.68
2002/7/25,10200,10200,9930,9930,212.68
2002/7/26,9880,9880,9570,9620,624.9
2002/7/29,9720,9860,9660,9720,154.89
2002/7/30,9980,10010,9910,9990,136.2
2002/7/31,10010,10010,9850,9910,95.21
2002/8/1,9970,9970,9770,9780,132.56
2002/8/2,9690,9830,9650,9760,143.13
2002/8/5,9660,9800,9650,9700,77.91
2002/8/6,9640,9650,9460,9500,295.82
2002/8/7,9750,9890,9730,9860,134.2
2002/8/8,9860,9950,9740,9820,111.19
2002/8/9,9870,10060,9870,10010,208.75
2002/8/12,9910,9920,9760,9780,74.8
2002/8/13,9680,9810,9660,9700,100.02
2002/8/14,9670,9700,9630,9690,73.95
2002/8/15,9810,9870,9780,9790,80
2002/8/16,9880,9900,9740,9800,79.46
2002/8/19,9760,9770,9520,9600,211.91
2002/8/20,9740,9750,9590,9600,87.83
2002/8/21,9550,9710,9510,9650,108.39
2002/8/22,9680,9860,9570,9830,124.15
2002/8/23,9930,9970,9860,9900,152.66
2002/8/26,9800,10150,9800,10050,261.76
2002/8/27,10040,10080,9900,9930,104.5
2002/8/28,9920,9970,9750,9760,161.92
2002/8/29,9700,9720,9570,9590,238.38
2002/8/30,9640,9690,9540,9600,124.49
2002/9/2,9590,9590,9490,9520,188.47
2002/9/3,9480,9490,9250,9250,515.87
2002/9/4,9110,9190,9010,9100,329.12
2002/9/5,9180,9300,9080,9250,148.87
2002/9/6,9050,9160,8980,9150,190.45
2002/9/9,9330,9350,9270,9330,85.02
2002/9/10,9350,9460,9260,9280,113.31
2002/9/11,9380,9440,9350,9410,64.66
2002/9/12,9350,9430,9260,9430,82.53
2002/9/13,9250,9300,9140,9220,124.37
2002/9/17,9420,9580,9380,9540,157.51
2002/9/18,9340,9570,9260,9520,134.03
2002/9/19,9810,9950,9670,9730,252.64
2002/9/20,9530,9680,9460,9470,94.92
2002/9/24,9310,9340,9190,9270,125.79
2002/9/25,9210,9390,9110,9180,183.53
2002/9/26,9370,9420,9320,9370,78.96
2002/9/27,9460,9600,9450,9580,126.74
2002/9/30,9410,9500,9350,9360,112.72
2002/10/1,9260,9280,9180,9200,144.94
2002/10/2,9330,9330,9110,9130,112.05
2002/10/3,9100,9140,8980,9000,196.6
2002/10/4,8900,9050,8890,9030,164.15
2002/10/7,8930,8930,8690,8740,245.48
2002/10/8,8720,8840,8710,8720,164.9
2002/10/9,8700,8730,8530,8560,258.78
2002/10/10,8460,8530,8240,8500,335.41
2002/10/11,8600,8650,8510,8560,169.49
2002/10/15,8760,8900,8730,8900,154.68
2002/10/16,9000,9030,8860,8870,225.3
2002/10/17,8890,9080,8890,8960,158.44
2002/10/18,9110,9160,9080,9140,217.7
2002/10/21,9100,9150,8970,8980,61.65
2002/10/22,8960,9000,8710,8710,141.2
2002/10/23,8670,8790,8530,8760,154.17
2002/10/24,8780,8790,8570,8640,101.2
2002/10/25,8620,8780,8620,8760,76.67
2002/10/28,8750,8750,8580,8730,83.46
2002/10/29,8730,8800,8700,8730,104.07
2002/10/30,8680,8870,8610,8750,122.47
2002/10/31,8850,8850,8600,8630,104.39
2002/11/1,8650,8730,8590,8700,100.51
2002/11/5,8880,9070,8830,9070,225.69
2002/11/6,9000,9120,8930,8960,155.3
2002/11/7,8950,8970,8870,8890,54.32
2002/11/8,8800,8850,8680,8690,102.45
2002/11/11,8610,8610,8460,8470,153.78
2002/11/12,8400,8550,8390,8480,128.64
2002/11/13,8550,8550,8410,8440,95.38
2002/11/14,8440,8530,8270,8270,156.7
2002/11/15,8470,8550,8430,8510,247.89
2002/11/18,8450,8500,8320,8360,114.64
2002/11/19,8310,8440,8270,8390,125.5
2002/11/20,8410,8550,8380,8470,85
2002/11/21,8610,8710,8590,8690,242.59
2002/11/22,8820,8840,8740,8770,182.02
2002/11/25,8770,8970,8770,8950,181.18
2002/11/26,8920,9000,8780,8840,121.73
2002/11/27,8770,8940,8760,8920,130.9
2002/11/28,9030,9210,9030,9180,325.96
2002/11/29,9190,9320,9150,9240,291.35
2002/12/2,9240,9280,9130,9190,159.15
2002/12/3,9270,9350,9210,9230,166.14
2002/12/4,9110,9150,8990,9070,124.61
2002/12/5,8970,9050,8940,8950,108.87
2002/12/6,8900,8940,8840,8900,82.59
2002/12/9,8920,8980,8830,8860,43.03
2002/12/10,8760,8900,8750,8860,60.76
2002/12/11,8900,8910,8750,8790,51.76
2002/12/12,8750,8790,8710,8740,35.83
2002/12/13,8700,8710,8510,8550,190.38
2002/12/16,8500,8590,8430,8470,71.03
2002/12/17,8600,8620,8510,8520,55.57
2002/12/18,8500,8520,8330,8380,170.53
2002/12/19,8300,8450,8290,8450,104.74
2002/12/20,8430,8460,8320,8400,97.91
2002/12/24,8440,8590,8410,8530,76.97
2002/12/25,8540,8560,8490,8530,48.39
2002/12/26,8570,8730,8570,8710,106.38
2002/12/27,8710,8720,8660,8690,39.28
2002/12/30,8580,8620,8560,8560,25.92
2003/1/6,8750,8790,8720,8740,61.29
2003/1/7,8820,8860,8670,8670,94.22
2003/1/8,8610,8650,8520,8540,92.91
2003/1/9,8470,8540,8430,8540,55.64
2003/1/10,8590,8600,8410,8470,76.18
2003/1/14,8490,8590,8480,8590,43.81
2003/1/15,8600,8640,8480,8620,68.13
2003/1/16,8610,8640,8570,8600,36.88
2003/1/17,8590,8770,8580,8750,99.15
2003/1/20,8700,8700,8520,8550,124.75
2003/1/21,8560,8790,8560,8770,85.73
2003/1/22,8700,8730,8600,8640,75.43
2003/1/23,8660,8820,8600,8790,143.65
2003/1/24,8820,8840,8720,8740,80.28
2003/1/27,8650,8720,8610,8650,67.66
2003/1/28,8550,8610,8530,8580,72.82
2003/1/29,8560,8570,8340,8370,251.15
2003/1/30,8400,8440,8350,8370,78.76
2003/1/31,8310,8380,8280,8340,94.45
2003/2/3,8310,8540,8270,8520,92.45
2003/2/4,8550,8620,8510,8520,95.14
2003/2/5,8450,8610,8440,8570,74.46
2003/2/6,8600,8630,8490,8510,73.3
2003/2/7,8470,8540,8450,8490,63.2
2003/2/10,8480,8540,8460,8520,33.89
2003/2/12,8540,8750,8540,8750,132.99
2003/2/13,8650,8710,8580,8640,77.65
2003/2/14,8600,8800,8600,8730,123.88
2003/2/17,8790,8850,8760,8790,86.73
2003/2/18,8790,8800,8700,8720,55.47
2003/2/19,8800,8800,8700,8700,58.74
2003/2/20,8650,8680,8600,8680,53.59
2003/2/21,8640,8700,8540,8560,131.53
2003/2/24,8550,8630,8530,8590,65.9
2003/2/25,8520,8520,8360,8380,217.68
2003/2/26,8380,8460,8360,8400,59.18
2003/2/27,8370,8420,8310,8380,103.48
2003/2/28,8440,8480,8350,8400,79.11
2003/3/3,8400,8520,8380,8490,78.45
2003/3/4,8500,8520,8450,8490,45.27
2003/3/5,8440,8520,8410,8520,35.18
2003/3/6,8480,8530,8400,8420,46.04
2003/3/7,8320,8370,8180,8180,213.71
2003/3/10,8080,8130,8010,8080,192.84
2003/3/11,7970,8080,7890,7900,316.97
2003/3/12,7940,8020,7920,7970,89.56
2003/3/13,7990,8020,7900,7930,63.85
2003/3/14,8070,8070,7990,8030,127.74
2003/3/17,8000,8040,7900,7900,56.48
2003/3/18,8050,8100,7980,8000,120.74
2003/3/19,8030,8080,7850,8060,134.3
2003/3/20,8140,8320,8140,8260,189.57
2003/3/24,8420,8480,8390,8460,209.65
2003/3/25,8360,8410,8250,8250,138.5
2003/3/26,8340,8440,8320,8410,128
2003/3/27,8400,8440,8390,8410,53.68
2003/3/28,8380,8410,8320,8350,54.18
2003/3/31,8300,8300,8010,8070,144.74
2003/4/1,7950,8090,7920,8050,117.36
2003/4/2,8130,8130,7970,8130,73.68
2003/4/3,8250,8250,8070,8070,67.89
2003/4/4,8060,8170,8020,8160,69.97
2003/4/7,8230,8330,8150,8330,80.12
2003/4/8,8230,8250,8150,8160,58.02
2003/4/9,8140,8220,8090,8120,43.07
2003/4/10,8080,8100,8020,8050,43.48
2003/4/11,8050,8050,7880,7910,134.79
2003/4/14,7910,7960,7780,7890,108.83
2003/4/15,7920,7970,7890,7930,85.57
2003/4/16,8000,8000,7930,7960,38.48
2003/4/17,7880,7920,7870,7890,29.6
2003/4/18,7950,7970,7930,7970,46.61
2003/4/21,7950,8060,7920,8040,90.24
2003/4/22,8040,8040,7820,7850,75.74
2003/4/23,7890,7950,7820,7860,70.94
2003/4/24,7920,8000,7880,7890,61.96
2003/4/25,7810,7820,7720,7730,110.05
2003/4/28,7700,7760,7670,7740,60.68
2003/4/30,7820,7890,7790,7880,74.58
2003/5/1,7820,7960,7800,7930,76.5
2003/5/2,7880,7950,7850,7950,52.47
2003/5/6,8090,8190,8070,8170,249.82
2003/5/7,8200,8220,8110,8150,93
2003/5/8,8090,8130,8080,8090,71.13
2003/5/9,8030,8210,8030,8190,96.66
2003/5/12,8250,8290,8200,8260,100.81
2003/5/13,8300,8400,8270,8270,149.16
2003/5/14,8260,8340,8250,8270,98.07
2003/5/15,8280,8280,8130,8150,91.46
2003/5/16,8210,8210,8160,8180,72.1
2003/5/19,8130,8170,8040,8110,85.66
2003/5/20,8020,8160,8020,8130,53.87
2003/5/21,8140,8180,8040,8080,74.78
2003/5/22,8080,8130,8070,8130,24.12
2003/5/23,8190,8280,8160,8280,72.8
2003/5/26,8270,8330,8270,8300,62.39
2003/5/27,8270,8280,8180,8190,77.32
2003/5/28,8340,8360,8310,8330,100.07
2003/5/29,8340,8450,8320,8410,157.5
2003/5/30,8420,8530,8420,8500,140.17
2003/6/2,8560,8670,8550,8640,173.67
2003/6/3,8610,8670,8560,8620,88.4
2003/6/4,8660,8740,8620,8630,131.78
2003/6/5,8760,8760,8670,8690,108.77
2003/6/6,8740,8890,8690,8850,149.28
2003/6/9,8860,8950,8810,8930,116.65
2003/6/10,8800,8900,8780,8900,64.02
2003/6/11,8930,9080,8920,8920,147.75
2003/6/12,9060,9070,8960,8980,101.81
2003/6/13,8950,9090,8950,9030,112.34
2003/6/16,8970,8990,8880,8880,61.9
2003/6/17,9090,9130,9060,9120,119.82
2003/6/18,9170,9260,9150,9180,173.55
2003/6/19,9160,9200,9070,9200,101.27
2003/6/20,9100,9200,9100,9190,106.54
2003/6/23,9200,9240,9150,9180,79.11
2003/6/24,9110,9160,8960,8990,115.47
2003/6/25,9000,9050,8980,9000,30.67
2003/6/26,9000,9020,8920,8970,50.54
2003/6/27,9110,9200,9080,9180,75.37
2003/6/30,9200,9200,9140,9190,48.11
2003/7/1,9150,9360,9140,9360,205.82
2003/7/2,9410,9680,9410,9660,325.35
2003/7/3,9850,9920,9500,9610,289.94
2003/7/4,9510,9660,9490,9590,99.73
2003/7/7,9560,9850,9560,9810,272.11
2003/7/8,10000,10030,9870,9890,370.1
2003/7/9,9920,10000,9830,10000,173.22
2003/7/10,9970,10090,9940,9950,116.5
2003/7/11,9850,9850,9600,9630,158.04
2003/7/14,9780,9810,9670,9750,74.72
2003/7/15,9910,9930,9750,9760,124.36
2003/7/16,9830,9850,9650,9750,70.74
2003/7/17,9630,9630,9510,9550,104.63
2003/7/18,9450,9610,9450,9500,110.22
2003/7/22,9520,9550,9420,9480,53.26
2003/7/23,9620,9650,9580,9630,129.33
2003/7/24,9680,9730,9640,9700,46.07
2003/7/25,9680,9700,9590,9650,37.4
2003/7/28,9840,9870,9780,9870,69.78
2003/7/29,9910,9960,9840,9860,45.67
2003/7/30,9830,9840,9640,9660,55.8
2003/7/31,9640,9670,9530,9600,56.73
2003/8/1,9670,9690,9540,9620,48.63
2003/8/4,9520,9540,9460,9470,48.79
2003/8/5,9460,9460,9310,9400,73.92
2003/8/6,9300,9390,9280,9360,45.24
2003/8/7,9320,9360,9250,9290,69.42
2003/8/8,9330,9380,9280,9340,32.59
2003/8/11,9390,9510,9360,9500,48.01
2003/8/12,9570,9630,9540,9580,102.13
2003/8/13,9650,9780,9650,9760,99.98
2003/8/14,9770,9940,9700,9900,124.35
2003/8/15,9950,10070,9860,9910,143.61
2003/8/18,9990,10060,9970,10060,121.38
2003/8/19,10200,10250,10160,10220,137.62
2003/8/20,10270,10350,10180,10290,147.35
2003/8/21,10210,10400,10210,10390,102.37
2003/8/22,10400,10400,10280,10290,126.06
2003/8/25,10270,10350,10220,10260,71.64
2003/8/26,10230,10400,10190,10400,100.37
2003/8/27,10360,10430,10280,10290,82.03
2003/8/28,10320,10360,10210,10250,91.35
2003/8/29,10450,10450,10290,10330,119.36
2003/9/1,10420,10700,10390,10700,204.83
2003/9/2,10690,10770,10630,10720,170.61
2003/9/3,10810,10840,10610,10750,154.25
2003/9/4,10770,10800,10670,10670,92.2
2003/9/5,10750,10750,10610,10680,89.61
2003/9/8,10580,10750,10570,10710,59.61
2003/9/9,10800,10940,10790,10910,142.15
2003/9/10,10890,10950,10860,10890,117.84
2003/9/11,10740,10760,10560,10590,139.83
2003/9/12,10650,10770,10630,10730,85.62
2003/9/16,10890,10910,10790,10890,209.58
2003/9/17,11090,11130,10970,11020,221.2
2003/9/18,10940,11090,10900,11090,94.13
2003/9/19,11160,11200,10970,11000,70.54
2003/9/22,10800,10830,10450,10500,229.07
2003/9/24,10580,10690,10400,10600,169.8
2003/9/25,10320,10440,10280,10360,89.84
2003/9/26,10250,10440,10250,10410,87.82
2003/9/29,10330,10360,10200,10310,83.05
2003/9/30,10440,10480,10360,10360,88.85
2003/10/1,10290,10410,10230,10410,66.31
2003/10/2,10550,10670,10500,10630,148.82
2003/10/3,10710,10790,10650,10740,73.59
2003/10/6,10940,10960,10770,10790,85.67
2003/10/7,10850,10880,10740,10880,55.55
2003/10/8,10770,10840,10580,10580,86.56
2003/10/9,10580,10650,10530,10610,47.97
2003/10/10,10640,10900,10640,10830,108.02
2003/10/14,10920,11070,10920,11030,154.45
2003/10/15,11070,11080,10900,10950,66.46
2003/10/16,10940,11060,10870,11040,107.79
2003/10/17,11110,11160,11020,11060,95.92
2003/10/20,11000,11250,10930,11200,131.89
2003/10/21,11270,11280,11030,11160,128.63
2003/10/22,11080,11100,10920,10960,80.52
2003/10/23,10680,10690,10350,10360,432.62
2003/10/24,10470,10530,10230,10380,231.87
2003/10/27,10420,10530,10390,10470,73.01
2003/10/28,10550,10640,10500,10580,93.1
2003/10/29,10740,10850,10710,10760,158.89
2003/10/30,10760,10800,10680,10760,56.94
2003/10/31,10770,10820,10560,10570,83.4
2003/11/4,10900,10930,10820,10850,127.29
2003/11/5,10820,10890,10710,10890,62.5
2003/11/6,10870,10870,10570,10590,104.75
2003/11/7,10640,10680,10510,10660,77.29
2003/11/10,10610,10650,10520,10580,71.8
2003/11/11,10410,10450,10160,10260,278.99
2003/11/12,10250,10370,10200,10270,121.04
2003/11/13,10470,10470,10320,10360,65.78
2003/11/14,10370,10400,10200,10300,57.55
2003/11/17,10100,10100,9800,9840,304.76
2003/11/18,9830,9950,9730,9940,160.06
2003/11/19,9740,9790,9660,9700,111.24
2003/11/20,9810,9930,9700,9900,148.59
2003/11/21,9800,9940,9780,9920,58.53
2003/11/25,10120,10120,9990,10000,67.54
2003/11/26,10030,10200,10020,10190,109.64
2003/11/27,10190,10220,10110,10200,39.15
2003/11/28,10210,10210,10080,10140,59.96
2003/12/1,9980,10490,9950,10420,235.25
2003/12/2,10510,10590,10400,10470,126.52
2003/12/3,10400,10520,10370,10430,76.09
2003/12/4,10410,10490,10390,10440,75.58
2003/12/5,10450,10500,10370,10410,49.91
2003/12/8,10280,10320,10060,10090,148.16
2003/12/9,10160,10200,10050,10160,56.32
2003/12/10,10040,10070,9910,9940,110.58
2003/12/11,10040,10140,10000,10100,58.23
2003/12/12,10260,10300,10140,10190,92.81
2003/12/15,10500,10550,10440,10530,167.59
2003/12/16,10250,10340,10250,10320,61.69
2003/12/17,10340,10340,10100,10150,104.23
2003/12/18,10140,10210,10110,10130,30.23
2003/12/19,10290,10360,10260,10350,113.64
2003/12/22,10310,10430,10270,10410,65.37
2003/12/24,10450,10450,10360,10380,54.61
2003/12/25,10400,10410,10360,10410,33.26
2003/12/26,10410,10450,10380,10440,16.6
2003/12/29,10490,10610,10490,10560,113.19
2003/12/30,10670,10740,10660,10740,94.96
2004/1/5,10880,10920,10850,10870,72.96
